TS,Tar_AVG,UR_inst,Vvento_ms_AVG,Dvento_G,Qg_AVG,Chuva_mm,Patm_kPa_AVG
13/03/2020 03:30,18.97,93.7,0.713,203.5,0,0,95.1
13/03/2020 03:45,18.62,94.1,0.294,208.2,0,0,95.1
13/03/2020 04:00,18.51,94.8,0.453,292.9,0,0,95.1
13/03/2020 04:15,18.41,95.8,0.878,213.3,0,0,95.1
13/03/2020 04:30,18.33,95.4,0.699,201.3,0,0,95.1
13/03/2020 04:45,18.39,94.6,1.232,210.7,0,0,95.1
13/03/2020 05:00,18.41,94.5,0.592,280.2,0,0,95.1
13/03/2020 05:15,18.21,96.3,0.328,285.3,0,0,95.1
13/03/2020 05:30,17.98,96.6,0,256.2,0,0,95.1
13/03/2020 05:45,18.03,96.7,0.304,280.5,0,0,95.1
13/03/2020 06:00,17.9,96.9,0.115,118.4,0,0,95.1
13/03/2020 06:15,17.81,97.2,0.334,246,1.845,0,95.2
13/03/2020 06:30,17.56,98.1,0.166,249.3,12.53,0,95.2
13/03/2020 06:45,17.69,98.1,0.093,305.2,34.01,0,95.2
13/03/2020 07:00,17.89,98,0,305.9,73.68,0,95.2
13/03/2020 07:15,18.36,96.6,0.004,303.8,152.1,0,95.2
13/03/2020 07:30,18.83,94.3,0,289.8,205.4,0,95.3
13/03/2020 07:45,19.44,90.7,0.428,278.9,245.1,0,95.3
13/03/2020 08:00,19.86,87.5,0.887,276.7,290.9,0,95.3
13/03/2020 08:15,20.42,86.5,1.137,280.7,354.5,0,95.3
13/03/2020 08:30,20.92,86.2,1.348,288.3,417.9,0,95.3
13/03/2020 08:45,21.58,81.7,1.461,282.6,475.2,0,95.3
13/03/2020 09:00,22.21,78.87,1.331,260.9,529.4,0,95.3
13/03/2020 09:15,22.83,77.16,1.63,247.1,586.6,0,95.3
13/03/2020 09:30,23.49,73.91,1.366,246.5,640.4,0,95.3
13/03/2020 09:45,24.31,73.64,1.629,251.8,694.3,0,95.3
13/03/2020 10:00,24.54,70.01,1.842,253.5,742.8,0,95.3
13/03/2020 10:15,25.21,68.78,1.337,240.3,786,0,95.3
13/03/2020 10:30,25.81,66.79,1.855,283.2,834,0,95.3
13/03/2020 10:45,26.28,63.17,1.507,293.2,864,0,95.3
13/03/2020 11:00,26.77,61.45,1.722,311.9,893,0,95.3
13/03/2020 11:15,26.85,58.89,1.242,162.5,920,0,95.3
13/03/2020 11:30,27.84,59.54,1.446,283.2,930,0,95.3
13/03/2020 11:45,28.25,59.09,1.304,150.6,949,0,95.2
13/03/2020 12:00,29,53.24,1.77,344,968,0,95.2
13/03/2020 12:15,29.35,52.25,1.788,18.36,956,0,95.2
13/03/2020 12:30,29.87,51.77,2.053,359.8,957,0,95.2
13/03/2020 12:45,30.36,50.27,2.195,344.1,966,0,95.2
13/03/2020 13:00,30.34,48.55,1.816,356.4,951,0,95.2
13/03/2020 13:15,30.79,49.55,1.892,286.4,948,0,95.1
13/03/2020 13:30,30.95,49.27,1.974,245.3,940,0,95.1
13/03/2020 13:45,31.16,46.6,1.743,264.5,913,0,95.1
13/03/2020 14:00,31.5,45.89,1.39,224.3,915,0,95.1
13/03/2020 14:15,31.75,40.04,1.577,265.1,863,0,95
13/03/2020 14:30,32.01,40.11,1.276,43.11,825,0,95
13/03/2020 14:45,32.15,40.72,1.765,341.3,817,0,95
13/03/2020 15:00,32.23,32.03,1.567,353.3,744,0,95
13/03/2020 15:15,32.24,37.16,1.773,12.52,701.8,0,95
13/03/2020 15:30,32.23,35.32,1.601,352.1,632.8,0,95
13/03/2020 15:45,32.58,37.27,1.367,353.6,587.6,0,95
13/03/2020 16:00,32.62,32.65,1.181,20.63,525.8,0,95
13/03/2020 16:15,32.69,33.81,1.011,359.1,465.3,0,94.9
13/03/2020 16:30,32.75,36.17,0.903,340.2,416.7,0,94.9
13/03/2020 16:45,32.59,37.51,1.081,75.15,369.4,0,94.9
13/03/2020 17:00,32.13,38.6,1.599,141.7,321,0,94.9
13/03/2020 17:15,31.81,41.72,1.559,126.5,261,0,94.9
13/03/2020 17:30,31.68,41.37,1.473,133,196.1,0,94.9
13/03/2020 17:45,31.05,41.44,1.695,122.8,132.4,0,94.9
13/03/2020 18:00,30.55,46.13,1.628,145.9,74.27,0,94.9
13/03/2020 18:15,29.79,49.07,2.234,158.3,30.17,0,94.9
13/03/2020 18:30,29.25,49.68,1.982,160.5,6.721,0,94.9
13/03/2020 18:45,28.83,50.61,1.951,159.1,0,0,94.9
13/03/2020 19:00,28.44,51.53,2.138,160.1,0,0,95
13/03/2020 19:15,27.93,53.62,1.805,164.6,0,0,95
13/03/2020 19:30,27.52,54.51,1.905,165.7,0,0,95
13/03/2020 19:45,27.37,54.65,1.88,160.3,0,0,95
13/03/2020 20:00,27.21,53.11,1.829,150.9,0,0,95
13/03/2020 20:15,27.15,52.83,1.693,152.4,0,0,95
13/03/2020 20:30,27.16,52.42,1.619,134.6,0,0,95
13/03/2020 20:45,27.39,51.67,1.825,142.7,0,0,95.1
13/03/2020 21:00,27.02,57.59,2.835,138.7,0,0,95.1
13/03/2020 21:15,25.98,69.12,3.97,117.5,0,0,95.1
13/03/2020 21:30,25.06,74.05,3.239,97.9,0,0,95.1
13/03/2020 21:45,24.23,78.15,1.798,79.55,0,0,95.1
13/03/2020 22:00,23.71,81.3,1.862,79.58,0,0,95.2
13/03/2020 22:15,23.34,83.1,2.038,98.4,0,0,95.2
13/03/2020 22:30,23.19,82.9,2.453,95.7,0,0,95.2
13/03/2020 22:45,23.14,83.6,2.499,99.1,0,0,95.2
13/03/2020 23:00,22.92,84.1,2.234,92.7,0,0,95.2
13/03/2020 23:15,22.84,84.1,2.42,108.4,0,0,95.2
13/03/2020 23:30,22.72,84.9,2.822,112.2,0,0,95.2
13/03/2020 23:45,22.55,85.6,2.603,103.6,0,0,95.2
14/03/2020 00:00,22.48,86.2,2.287,102.8,0,0,95.2
14/03/2020 00:15,22.12,87.1,2.086,95.8,0,0,95.2
14/03/2020 00:30,22.02,87.6,2.322,109.2,0,0,95.2
14/03/2020 00:45,21.81,89.4,1.392,82.4,0,0,95.2
14/03/2020 01:00,21.47,90.6,0.691,161.4,0,0,95.2
14/03/2020 01:15,21.52,90.3,1.509,135.1,0,0,95.1
14/03/2020 01:30,21.49,90.3,1.454,136.2,0,0,95.1
14/03/2020 01:45,21.41,89.3,1.696,137.7,0,0,95.1
14/03/2020 02:00,21.4,90.8,0.931,127.7,0,0,95.1
14/03/2020 02:15,21.25,90.4,1.479,131,0,0,95.1
14/03/2020 02:30,21.26,90.5,1.437,146.6,0,0,95.1
14/03/2020 02:45,21.07,90.6,1.336,154,0,0,95.1
14/03/2020 03:00,20.97,91,0.824,178.7,0,0,95.1
14/03/2020 03:15,20.94,91.4,0.798,185.7,0,0,95.1
14/03/2020 03:30,20.84,92,0.929,187.6,0,0,95.1
14/03/2020 03:45,20.67,93,0.726,197.7,0,0,95.1
14/03/2020 04:00,20.43,94.5,0.09,239.6,0,0,95.1
14/03/2020 04:15,20.15,95.8,0.544,178.6,0,0,95.1
14/03/2020 04:30,20.01,95.4,0.936,183.2,0,0,95.1
14/03/2020 04:45,19.92,95.8,0.493,192.3,0,0,95.1
14/03/2020 05:00,19.83,95.9,0.39,221.1,0,0,95.1
14/03/2020 05:15,19.78,96.7,0.004,310.2,0,0,95.1
14/03/2020 05:30,19.62,97.1,0,296,0,0,95.1
14/03/2020 05:45,19.36,97.7,0.377,308.9,0,0,95.1
14/03/2020 06:00,19.23,98.2,0.861,290.9,0,0,95.2
14/03/2020 06:15,19.03,98.7,0.163,217.6,1.998,0,95.2
14/03/2020 06:30,19.05,98.7,0,206.3,13.31,0,95.2
14/03/2020 06:45,19.17,99,0,340.5,36.06,0,95.2
14/03/2020 07:00,19.6,98.7,0.004,44.35,78.42,0,95.2
14/03/2020 07:15,19.84,97.8,0.072,7.193,137.5,0,95.2
14/03/2020 07:30,20.52,94.6,0.08,10.02,190.4,0,95.3
14/03/2020 07:45,20.73,92.2,0.986,350.9,233.6,0,95.3
14/03/2020 08:00,21.35,87.2,1.024,44.19,290.5,0,95.3
14/03/2020 08:15,22.32,84.5,0.892,42.49,348.9,0,95.3
14/03/2020 08:30,23.04,81.5,0.983,11.44,404.3,0,95.3
14/03/2020 08:45,23.31,82.2,1.294,44.98,459.1,0,95.4
14/03/2020 09:00,23.94,77.06,1.321,14.49,515.6,0,95.4
14/03/2020 09:15,24.43,76.34,1.286,49.62,567.9,0,95.4
14/03/2020 09:30,25.13,74.18,1.492,68.21,616.4,0,95.4
14/03/2020 09:45,25.81,72.44,1.433,81,663.4,0,95.4
14/03/2020 10:00,26.35,67.96,1.447,69.16,717.1,0,95.4
14/03/2020 10:15,27.41,66.76,1.391,19.94,763.8,0,95.3
14/03/2020 10:30,27.7,64.36,1.512,55.49,798.7,0,95.3
14/03/2020 10:45,27.84,62.31,1.521,80.7,837,0,95.3
14/03/2020 11:00,28.69,62.28,1.288,63.06,854,0,95.3
14/03/2020 11:15,29.47,57.86,1.416,40.18,896,0,95.3
14/03/2020 11:30,29.5,57.62,1.723,10.62,879,0,95.3
14/03/2020 11:45,29.74,59.47,1.665,245.7,956,0,95.3
14/03/2020 12:00,29.94,56.15,1.635,352.8,854,0,95.2
14/03/2020 12:15,30.47,51.39,1.662,26.73,943,0,95.2
14/03/2020 12:30,31.14,48.97,2.217,315.9,986,0,95.2
14/03/2020 12:45,31.21,52.32,2.226,318,999,0,95.2
14/03/2020 13:00,31.47,48.86,2.213,332.6,841,0,95.2
14/03/2020 13:15,31.7,48.35,2.054,333.5,880,0,95.1
14/03/2020 13:30,31.42,46.36,1.738,322.4,715.2,0,95.1
14/03/2020 13:45,31.7,39.25,1.841,290.2,897,0,95.1
14/03/2020 14:00,32.59,48.28,1.508,212.7,972,0,95.1
14/03/2020 14:15,32.68,42.19,1.274,74.82,943,0,95.1
14/03/2020 14:30,31.95,44.25,1.698,103.1,710.7,0,95
14/03/2020 14:45,32.2,44.9,2.007,99.3,852,0,95
14/03/2020 15:00,31.85,43.5,1.358,155.2,371.6,0,95
14/03/2020 15:15,31.99,41.72,1.691,157.2,482.9,0,95
14/03/2020 15:30,32.73,42.3,1.436,142.2,652.5,0,95
14/03/2020 15:45,32.81,40.38,1.227,127.4,597.2,0,95
14/03/2020 16:00,32.91,39.53,1.31,33.88,543.1,0,94.9
14/03/2020 16:15,33.11,40.14,1.124,75.84,478.6,0,94.9
14/03/2020 16:30,32.34,43.88,0.921,59.69,147.4,0,94.9
14/03/2020 16:45,31.13,43.09,0.798,49.52,62.52,0,94.9
14/03/2020 17:00,31.23,44.59,1.163,105.8,100.4,0,94.9
14/03/2020 17:15,31.08,44.21,1.712,118.2,94.2,0,94.9
14/03/2020 17:30,31.41,43.63,1.864,108.3,183.9,0,94.9
14/03/2020 17:45,31.44,42.7,1.534,111.2,123.9,0,94.9
14/03/2020 18:00,31.24,45.24,1.823,120.9,65.58,0,94.9
14/03/2020 18:15,30.34,48.42,1.344,134.7,24.48,0,94.9
14/03/2020 18:30,29.91,48.14,1.449,134.8,5.129,0,94.9
14/03/2020 18:45,29.57,49.51,1.736,125.5,0,0,95
14/03/2020 19:00,29.3,50.13,1.588,127.9,0,0,95
14/03/2020 19:15,29.1,50.44,1.698,127.3,0,0,95
14/03/2020 19:30,28.89,51.84,1.77,123.8,0,0,95
14/03/2020 19:45,28.6,53.62,2.268,122.9,0,0,95
14/03/2020 20:00,28.26,54.37,2.171,118.3,0,0,95
14/03/2020 20:15,28.44,53.04,2.42,114.3,0,0,95
14/03/2020 20:30,28.58,53.72,2.305,105.4,0,0,95
14/03/2020 20:45,28.04,63.92,3.919,109.4,0,0,95.1
14/03/2020 21:00,26.88,67.78,4.263,108.5,0,0,95.1
14/03/2020 21:15,26.41,70.15,3.657,103.4,0,0,95.1
14/03/2020 21:30,26.12,71.69,3.586,99.9,0,0,95.1
14/03/2020 21:45,26.07,72.44,3.867,106.3,0,0,95.1
14/03/2020 22:00,25.88,74.29,4.185,110.4,0,0,95.1
14/03/2020 22:15,25.48,76.03,3.67,103.4,0,0,95.1
14/03/2020 22:30,24.9,78.8,2.206,75.8,0,0,95.1
14/03/2020 22:45,24.38,81.4,2.051,72.15,0,0,95.1
14/03/2020 23:00,24.2,81,2.214,81.7,0,0,95.1
14/03/2020 23:15,24.18,80.3,2.785,95.1,0,0,95.1
14/03/2020 23:30,24.17,79.76,2.997,99.4,0,0,95.1
14/03/2020 23:45,24.09,80.6,2.659,96.9,0,0,95.1
15/03/2020 00:00,23.79,81.1,2.149,91.1,0,0,95.1
15/03/2020 00:15,23.59,82.4,1.697,83.7,0,0,95.1
15/03/2020 00:30,23.27,82.7,1.77,86.7,0,0,95.1
15/03/2020 00:45,23.2,82.3,2.114,88.2,0,0,95.1
15/03/2020 01:00,23.12,83.2,1.841,83.6,0,0,95.1
15/03/2020 01:15,22.93,83.1,1.295,89.7,0,0,95.1
15/03/2020 01:30,22.69,86.3,0.609,32.61,0,0,95.1
15/03/2020 01:45,22.33,87,0.116,52.61,0,0,95
15/03/2020 02:00,22.12,89,0.98,252.5,0,0,95.1
15/03/2020 02:15,21.82,87.9,0.514,211.8,0,0,95.1
15/03/2020 02:30,22.24,86.2,0.381,182.1,0,0,95.1
15/03/2020 02:45,22.46,85.1,0.526,53.55,0,0,95.1
15/03/2020 03:00,22.15,86.4,0,144.6,0,0,95
15/03/2020 03:15,22.19,86.7,0.58,55.09,0,0,95
15/03/2020 03:30,21.92,87.2,0.688,44.36,0,0,95
15/03/2020 03:45,21.74,91.2,0.445,39.1,0,0,95
15/03/2020 04:00,21.26,93,0,111,0,0,95
15/03/2020 04:15,21.09,92.1,0.283,82.9,0,0,95.1
15/03/2020 04:30,21.09,91.3,0.704,88.1,0,0,95
15/03/2020 04:45,21.11,90.9,0.512,112.7,0,0,95.1
15/03/2020 05:00,21.13,90.7,0.489,85.7,0,0,95.1
15/03/2020 05:15,20.97,92.5,0.004,71.61,0,0,95.1
15/03/2020 05:30,20.76,93.2,0,93.8,0,0,95.1
15/03/2020 05:45,20.66,94,0,178.9,0,0,95.1
15/03/2020 06:00,20.57,94.5,0.234,83,0,0,95.1
15/03/2020 06:15,20.43,94.9,0.492,72.43,1.456,0,95.1
15/03/2020 06:30,20.34,94.9,0.565,60.93,12.49,0,95.1
15/03/2020 06:45,20.58,94.1,0.837,61.44,35.55,0,95.1
15/03/2020 07:00,20.83,94,0.886,60.99,79.18,0,95.1
15/03/2020 07:15,21.22,92.7,1.158,64.27,124.8,0,95.2
15/03/2020 07:30,21.55,90.4,1.107,51.44,191.5,0,95.2
15/03/2020 07:45,22.15,87.1,1.124,56.94,234,0,95.2
15/03/2020 08:00,22.91,83.8,1.418,68.11,297.1,0,95.2
15/03/2020 08:15,23.77,82.2,1.311,70.12,351.7,0,95.2
15/03/2020 08:30,24.75,77.71,1.212,37.48,404.9,0,95.2
15/03/2020 08:45,25.45,74.22,1.168,42.56,451.7,0,95.2
15/03/2020 09:00,26.03,71.82,1.108,18.12,501.8,0,95.2
15/03/2020 09:15,26.81,68.88,1.393,19.81,552.1,0,95.2
15/03/2020 09:30,27.64,66.45,2.394,328.3,619.3,0,95.2
15/03/2020 09:45,28.6,66.11,2.134,342.1,673.6,0,95.2
15/03/2020 10:00,29.19,59.13,2.536,336.1,725,0,95.2
15/03/2020 10:15,29.09,61.49,2.784,347.4,773.2,0,95.2
15/03/2020 10:30,29.59,57.59,2.464,354.6,814,0,95.2
15/03/2020 10:45,29.84,58.17,2.288,351.3,849,0,95.2
15/03/2020 11:00,30.28,56.87,2.187,357.3,880,0,95.2
15/03/2020 11:15,30.67,56.63,2.564,354.2,910,0,95.1
15/03/2020 11:30,30.85,55.43,2.451,306.7,655.9,0,95.1
15/03/2020 11:45,30.3,56.66,2.158,299,415.6,0,95.1
15/03/2020 12:00,30.88,52.32,1.635,294.7,743.1,0,95.1
15/03/2020 12:15,31.67,52.22,1.686,348.5,982,0,95.1
15/03/2020 12:30,32.16,52.9,1.596,15.38,944,0,95
15/03/2020 12:45,31.72,50.13,1.733,354,693.7,0,95
15/03/2020 13:00,31.53,52.8,1.386,288.3,527.8,0,95
15/03/2020 13:15,30.23,56.6,2.703,273.9,211.7,0,95
15/03/2020 14:00,26.73,69.87,2.284,294.4,1035,0,95
15/03/2020 14:15,27.9,62.69,2.07,289.2,968,0,94.9
15/03/2020 14:30,29.04,56.18,1.804,285.5,923,0,94.9
15/03/2020 14:45,29.92,60.09,1.871,276.2,695.8,0,94.9
15/03/2020 15:00,29.85,53.24,1.493,285.7,754.7,0,94.9
15/03/2020 15:15,29.94,56.01,1.463,283.7,659.8,0,94.9
15/03/2020 15:30,30.95,54.71,1.73,261.9,691.8,0,94.8
15/03/2020 15:45,31.38,54.92,1.772,282.4,604.8,0,94.8
15/03/2020 16:00,30.41,55.81,2.157,305,535.8,0,94.8
15/03/2020 16:15,30.71,53.21,1.322,305.9,446.2,0,94.8
15/03/2020 16:30,30.88,54.1,1.082,291.2,311.8,0,94.8
15/03/2020 16:45,31.28,54.1,1.086,316.4,371.1,0,94.8
15/03/2020 17:00,31.11,54.41,1.274,313.6,312,0,94.8
15/03/2020 17:15,31.3,50.3,0.821,301.5,248.4,0,94.8
15/03/2020 17:30,31.72,52.42,0.979,251.1,188.3,0,94.8
15/03/2020 17:45,31.66,51.05,0.556,276.8,127.1,0,94.8
15/03/2020 18:00,31.57,51.16,0.623,285.9,72.51,0,94.8
15/03/2020 18:15,30.66,54.89,0.753,302.2,28.91,0,94.8
15/03/2020 18:30,29.63,59.92,0.725,288.3,2.505,0,94.8
15/03/2020 18:45,29.23,60.02,0.856,297,0,0,94.8
15/03/2020 19:00,28.92,61.73,0.909,291.4,0,0,94.9
15/03/2020 19:15,28.46,62.41,0.088,29.96,0,0,94.9
15/03/2020 19:30,28.25,64.4,0,33.75,0,0,94.9
15/03/2020 19:45,27.64,71.55,0.589,54.26,0,0,94.9
15/03/2020 20:00,26.61,73.81,1.078,67.61,0,0,94.9
15/03/2020 20:15,26.08,75.72,1.232,72.91,0,0,94.9
15/03/2020 20:30,26.25,74.35,1.022,74.87,0,0,94.9
15/03/2020 20:45,25.59,79.28,1.396,74.34,0,0,95
15/03/2020 21:00,25.45,79.69,1.141,76.17,0,0,95
15/03/2020 21:15,24.86,80.8,1.036,76.27,0,0,95
15/03/2020 21:30,25.46,74.42,0.985,70.15,0.068,0,95
15/03/2020 21:45,25.57,74.29,1.217,51.53,0,0,95
15/03/2020 22:00,25.43,72.85,1.375,13.82,0,0,95
15/03/2020 22:15,25.2,72.71,1.405,351.1,0,0,95
15/03/2020 22:30,25.01,73.23,0.866,43.49,0,0,95.1
15/03/2020 22:45,24.66,74.08,1.349,307.6,0,0,95.1
15/03/2020 23:00,24.24,74.11,0.862,359.9,0,0,95.1
15/03/2020 23:15,23.96,75.55,0.458,5.514,0,0,95.1
15/03/2020 23:30,23.8,80.8,0.281,345.7,0,0,95.1
15/03/2020 23:45,23.66,75.93,0.669,271.5,0,0,95.1
16/03/2020 00:00,23.75,77.57,0.705,263,0,0,95.1
16/03/2020 00:15,23.28,81.5,0.77,74.01,0,0,95.1
16/03/2020 00:30,23.01,80.7,1.061,125.1,0,0,95
16/03/2020 00:45,22.82,80.7,1.074,136.9,0,0,95.1
16/03/2020 01:00,22.84,81.1,0.951,109.7,0,0,95.1
16/03/2020 01:15,22.85,83,1.214,81.3,0,0,95
16/03/2020 01:30,22.53,82,1.6,106.6,0,0,95
16/03/2020 01:45,22.95,80.7,2.251,103.2,0,0,95
16/03/2020 02:00,22.78,82.9,1.64,97.4,0,0,95
16/03/2020 02:15,22.3,85.1,1.802,82.1,0,0,95
16/03/2020 02:30,21.7,87.8,1.328,76.81,0,0,95
16/03/2020 02:45,21.57,87.1,2.133,78.84,0,0,95
16/03/2020 03:00,21.52,86.8,2.206,77.43,0,0,95
16/03/2020 03:15,21.38,88.4,1.659,81.1,0,0,95
16/03/2020 03:30,21.08,90.9,1.619,68.2,0,0,95
16/03/2020 03:45,20.82,91.4,1.451,77.05,0,0,94.9
16/03/2020 04:00,20.82,91.5,1.333,58.69,0,0,94.9
16/03/2020 04:15,20.89,88.9,1.288,83.1,0,0,95
16/03/2020 04:30,21.25,89.3,1.308,63.7,0,0,95
16/03/2020 04:45,21.1,91.1,1.049,81.5,0,0,95
16/03/2020 05:00,20.84,92.8,0.749,82.7,0,0,95
16/03/2020 05:15,20.68,92.8,1,80.2,0,0,95
16/03/2020 05:30,20.54,94.4,0.726,86.7,0,0,95.1
16/03/2020 05:45,20.49,94.4,0.76,95.2,0,0,95.1
16/03/2020 06:00,20.5,94.5,0.798,99.5,0,0,95.1
16/03/2020 06:15,20.22,96.5,0.917,74.92,1.727,0,95.1
16/03/2020 06:30,20.06,96.4,0.764,62.73,14.88,0,95.1
16/03/2020 06:45,20.14,96.7,0.367,61.5,43.75,0,95.1
16/03/2020 07:00,20.35,96,0.517,23.78,57.9,0,95.1
16/03/2020 07:15,20.79,95.3,0.105,311.6,96.3,0,95.1
16/03/2020 07:30,21.6,89.1,0.578,355.6,172.8,0,95.1
16/03/2020 07:45,22.46,84.5,1.073,12.08,229.6,0,95.1
16/03/2020 08:00,23.12,81.5,1.087,9.99,252.5,0,95.1
16/03/2020 08:15,23.94,77.47,1.157,10.26,359.1,0,95.2
16/03/2020 08:30,24.47,75.41,1.288,29.32,417.3,0,95.2
16/03/2020 08:45,25.56,71.55,1.294,8.52,437.9,0,95.2
16/03/2020 09:00,26.16,70.35,1.553,50.51,509.7,0,95.2
16/03/2020 09:15,26.51,69.15,1.762,354.4,620.4,0,95.2
16/03/2020 09:30,26.94,67.07,2.287,347.4,688.4,0,95.2
16/03/2020 09:45,27.21,67.2,2.55,307.4,730.2,0,95.2
16/03/2020 10:00,27.62,68.23,2.22,298.5,808,0,95.2
16/03/2020 10:15,27.7,66.86,2.471,244.8,833,0,95.2
16/03/2020 10:30,27.63,65.42,2.353,277.1,828,0,95.2
16/03/2020 10:45,27.67,68.16,2.663,260.1,837,0,95.1
16/03/2020 11:00,28.16,64.47,2.501,253.1,890,0,95.1
16/03/2020 11:15,28.37,63.99,1.975,270.4,922,0,95.1
16/03/2020 11:30,28.57,61.18,2.337,278.6,942,0,95.1
16/03/2020 11:45,28.72,60.12,2.243,288.6,961,0,95.1
16/03/2020 12:00,29.15,55.88,2.302,293.4,976,0,95.1
16/03/2020 12:15,29.58,57.11,2.448,245.3,982,0,95.1
16/03/2020 12:30,30.27,53.52,2.712,253.8,1001,0,95
16/03/2020 12:45,30.25,53.52,2.782,236,1011,0,95
16/03/2020 13:00,30.37,53.41,2.796,228.2,962,0,95
16/03/2020 13:15,30.7,48.59,2.133,263.9,939,0,95
16/03/2020 13:30,30.97,50.92,2.26,240.8,952,0,94.9
16/03/2020 13:45,31.2,51.26,1.862,265.7,928,0,94.9
16/03/2020 14:00,30.62,47.6,2.299,253.8,492.4,0,94.9
16/03/2020 14:15,31.34,46.98,2.22,247.9,892,0,94.9
16/03/2020 14:30,31.82,49,2.283,242.2,845,0,94.9
16/03/2020 14:45,31.71,46.02,2.653,212.5,811,0,94.8
16/03/2020 15:00,31.74,47.87,2.477,248.6,747.6,0,94.8
16/03/2020 15:15,31.97,47.12,2.391,291.2,759.9,0,94.8
16/03/2020 15:30,31.93,48.93,2.543,266,678,0,94.8
16/03/2020 15:45,31.98,49.48,2.141,248,545.8,0,94.8
16/03/2020 16:00,31.78,45.72,2.149,254.9,535.4,0,94.8
16/03/2020 16:15,31.99,47.98,1.907,270.7,475,0,94.7
16/03/2020 16:30,31.94,45.31,1.735,262.4,412.4,0,94.7
16/03/2020 16:45,32.18,44.62,1.402,264.4,362.2,0,94.7
16/03/2020 17:00,31.95,46.16,1.796,262.8,301.4,0,94.7
16/03/2020 17:15,31.81,48.05,1.348,275.4,240.3,0,94.7
16/03/2020 17:30,31.71,46.37,1.001,284.9,173.9,0,94.7
16/03/2020 17:45,31.08,49.21,0.744,322.1,56.46,0,94.7
16/03/2020 18:00,30.04,53.41,0.659,319.6,13.1,0,94.8
16/03/2020 18:15,29.57,52.56,0.792,272.3,7.601,0,94.8
16/03/2020 18:30,29.68,52.28,0.807,271.3,1.524,0,94.8
16/03/2020 18:45,29.33,53.86,0.553,230.5,0,0,94.8
16/03/2020 19:00,29.1,55.09,0.454,237.9,0,0,94.8
16/03/2020 19:15,28.72,56.63,0.06,205.8,0.017,0,94.8
16/03/2020 19:30,28.32,66.31,0.914,59.45,0,0,94.8
16/03/2020 19:45,26.81,64.6,1.276,88.5,0,0,94.9
16/03/2020 20:00,26.78,68.78,1.181,85.4,0,0,94.9
16/03/2020 20:15,26.39,70.45,1.528,59.03,0,0,94.9
16/03/2020 20:30,26.16,66.76,1.652,357.8,0,0,94.9
16/03/2020 20:45,25.98,68.61,1.171,44.74,0,0,94.9
16/03/2020 21:00,25.76,69.36,1.39,99.9,0,0,95
16/03/2020 21:15,25.41,72.95,1.422,61.54,0,0,95
16/03/2020 21:30,24.73,73.84,1.288,81.7,0,0,95
16/03/2020 21:45,24.43,74.76,1.476,84.1,0,0,95
16/03/2020 22:00,24.09,76.2,2.034,81.6,0,0,95
16/03/2020 22:15,23.49,79.52,1.324,68.21,0,0,95
16/03/2020 22:30,23.05,80.3,1.57,70.32,0,0,95
16/03/2020 22:45,22.96,79.32,1.291,69.34,0,0,95
16/03/2020 23:00,23.06,78.8,1.611,69.49,0,0,95
16/03/2020 23:15,23.08,78.97,1.566,79.61,0,0,95
16/03/2020 23:30,23.14,77.16,1.558,64.06,0,0,95
16/03/2020 23:45,23.08,78.67,1.062,58.03,0,0,95
17/03/2020 00:00,23.17,78.43,1.227,56.31,0,0,95
17/03/2020 00:15,23.08,77.37,1.143,57.83,0,0,95
17/03/2020 00:30,22.95,79.52,1.295,248.1,0,0,95
17/03/2020 00:45,23.16,78.02,0.571,322.4,0,0,95
17/03/2020 01:00,23.1,78.32,0,297.9,0,0,95
17/03/2020 01:15,23.08,77.3,0,310.8,0,0,95
17/03/2020 01:30,23.3,77.57,0,42.79,0,0,95
17/03/2020 01:45,23.23,77.67,0.25,50.15,0,0,95
17/03/2020 02:00,23.2,76.44,0.017,47.14,0,0,95
17/03/2020 02:15,23.29,77.06,0.194,41.23,0,0,95
17/03/2020 02:30,23.25,78.15,1.704,198,0,0,95
17/03/2020 02:45,23.15,86,3.37,172.6,0,0,95
17/03/2020 03:00,22.61,89.4,3.058,164.1,0,0,95
17/03/2020 03:15,22.17,93.8,2.457,159.3,0,0,95
17/03/2020 03:30,21.89,95,2.243,177.1,0,0,95.1
17/03/2020 05:15,20.58,99.2,2.022,77.86,0,0,95.1
17/03/2020 05:30,20.56,99.5,1.243,84.3,0,0,95.1
17/03/2020 06:00,20.44,99.3,1.054,201.9,0,0,95.2
17/03/2020 07:45,20.35,100,1.564,68.35,46.15,0,95.1
17/03/2020 08:00,20.47,100,1.277,54.59,53.45,0,95.2
17/03/2020 08:15,20.62,100,1.038,62.25,81.1,0,95.2
17/03/2020 08:30,20.81,100,1.223,37.44,111.4,0,95.2
17/03/2020 08:45,20.99,99.8,1.153,16.65,171.8,0,95.3
17/03/2020 09:00,21.18,99.5,1.579,344,291.4,0,95.2
17/03/2020 09:15,21.64,92.2,1.812,349.6,360.5,0,95.2
17/03/2020 09:30,22.46,90.7,1.563,325,392,0,95.2
17/03/2020 09:45,23,87.8,1.542,327.6,414.6,0,95.2
17/03/2020 10:00,23.34,86,1.495,338.5,313.6,0,95.2
17/03/2020 10:15,23.87,82.6,1.582,351.2,649.2,0,95.2
17/03/2020 10:30,25.17,81.3,1.432,38.36,852,0,95.2
